report_id,report_type,report_start,report_end,report_revision,source_sha256,source_page,geography_type,geography_code,geography_label,offense_code,offense_label,period,statistic,observation_year,comparison_year,comparison_lag_years,value_numeric,value_reported,null_reason,extraction_version,validation_status
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,7,district,district_13,District 13,misdemeanor_theft,Theft (Misdemeanor),year_to_date,percent_change,2025,2022,3,-13.0,-13%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,7,district,district_13,District 13,misdemeanor_theft,Theft (Misdemeanor),year_to_date,percent_change,2025,2021,4,-26.0,-26%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,7,district,district_13,District 13,misdemeanor_theft,Theft (Misdemeanor),year_to_date,percent_change,2025,2020,5,-12.0,-12%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,7,district,district_13,District 13,misdemeanor_theft,Theft (Misdemeanor),year_to_date,percent_change,2025,2019,6,-32.0,-32%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,murder,Murder,last_7_days,count,2025,,,0,0,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,murder,Murder,last_7_days,count,2024,,,0,0,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,murder,Murder,last_7_days,percent_change,2025,2024,1,,*,undefined_zero_denominator,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,murder,Murder,last_28_days,count,2025,,,0,0,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,murder,Murder,last_28_days,count,2024,,,0,0,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,murder,Murder,last_28_days,percent_change,2025,2024,1,,*,undefined_zero_denominator,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,murder,Murder,year_to_date,count,2025,,,4,4,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,murder,Murder,year_to_date,count,2024,,,2,2,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,murder,Murder,year_to_date,percent_change,2025,2024,1,100.0,100%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,murder,Murder,year_to_date,percent_change,2025,2023,2,300.0,300%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,murder,Murder,year_to_date,percent_change,2025,2022,3,100.0,100%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,murder,Murder,year_to_date,percent_change,2025,2021,4,-60.0,-60%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,murder,Murder,year_to_date,percent_change,2025,2020,5,,*,undefined_zero_denominator,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,murder,Murder,year_to_date,percent_change,2025,2019,6,0.0,0%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,rape,Rape,last_7_days,count,2025,,,0,0,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,rape,Rape,last_7_days,count,2024,,,0,0,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,rape,Rape,last_7_days,percent_change,2025,2024,1,,*,undefined_zero_denominator,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,rape,Rape,last_28_days,count,2025,,,0,0,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,rape,Rape,last_28_days,count,2024,,,0,0,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,rape,Rape,last_28_days,percent_change,2025,2024,1,,*,undefined_zero_denominator,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,rape,Rape,year_to_date,count,2025,,,1,1,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,rape,Rape,year_to_date,count,2024,,,0,0,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,rape,Rape,year_to_date,percent_change,2025,2024,1,,*,undefined_zero_denominator,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,rape,Rape,year_to_date,percent_change,2025,2023,2,0.0,0%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,rape,Rape,year_to_date,percent_change,2025,2022,3,,*,undefined_zero_denominator,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,rape,Rape,year_to_date,percent_change,2025,2021,4,-67.0,-67%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,rape,Rape,year_to_date,percent_change,2025,2020,5,-80.0,-80%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,rape,Rape,year_to_date,percent_change,2025,2019,6,-50.0,-50%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,robbery,Robbery,last_7_days,count,2025,,,0,0,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,robbery,Robbery,last_7_days,count,2024,,,0,0,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,robbery,Robbery,last_7_days,percent_change,2025,2024,1,,*,undefined_zero_denominator,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,robbery,Robbery,last_28_days,count,2025,,,2,2,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,robbery,Robbery,last_28_days,count,2024,,,1,1,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,robbery,Robbery,last_28_days,percent_change,2025,2024,1,25.0,25%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,robbery,Robbery,year_to_date,count,2025,,,15,15,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,robbery,Robbery,year_to_date,count,2024,,,19,19,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,robbery,Robbery,year_to_date,percent_change,2025,2024,1,-21.0,-21%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,robbery,Robbery,year_to_date,percent_change,2025,2023,2,-38.0,-38%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,robbery,Robbery,year_to_date,percent_change,2025,2022,3,-48.0,-48%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,robbery,Robbery,year_to_date,percent_change,2025,2021,4,-53.0,-53%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,robbery,Robbery,year_to_date,percent_change,2025,2020,5,-66.0,-66%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,robbery,Robbery,year_to_date,percent_change,2025,2019,6,-61.0,-61%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,aggravated_assault,Agg. Assault,last_7_days,count,2025,,,0,0,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,aggravated_assault,Agg. Assault,last_7_days,count,2024,,,1,1,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,aggravated_assault,Agg. Assault,last_7_days,percent_change,2025,2024,1,-100.0,-100%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,aggravated_assault,Agg. Assault,last_28_days,count,2025,,,0,0,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,aggravated_assault,Agg. Assault,last_28_days,count,2024,,,4,4,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,aggravated_assault,Agg. Assault,last_28_days,percent_change,2025,2024,1,-100.0,-100%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,aggravated_assault,Agg. Assault,year_to_date,count,2025,,,47,47,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,aggravated_assault,Agg. Assault,year_to_date,count,2024,,,61,61,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,aggravated_assault,Agg. Assault,year_to_date,percent_change,2025,2024,1,-23.0,-23%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,aggravated_assault,Agg. Assault,year_to_date,percent_change,2025,2023,2,-18.0,-18%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,aggravated_assault,Agg. Assault,year_to_date,percent_change,2025,2022,3,-18.0,-18%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,aggravated_assault,Agg. Assault,year_to_date,percent_change,2025,2021,4,-31.0,-31%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,aggravated_assault,Agg. Assault,year_to_date,percent_change,2025,2020,5,-44.0,-44%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,aggravated_assault,Agg. Assault,year_to_date,percent_change,2025,2019,6,-44.0,-44%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,burglary,Burglary,last_7_days,count,2025,,,0,0,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,burglary,Burglary,last_7_days,count,2024,,,1,1,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,burglary,Burglary,last_7_days,percent_change,2025,2024,1,-100.0,-100%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,burglary,Burglary,last_28_days,count,2025,,,1,1,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,burglary,Burglary,last_28_days,count,2024,,,5,5,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,burglary,Burglary,last_28_days,percent_change,2025,2024,1,-80.0,-80%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,burglary,Burglary,year_to_date,count,2025,,,61,61,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,burglary,Burglary,year_to_date,count,2024,,,56,56,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,burglary,Burglary,year_to_date,percent_change,2025,2024,1,9.0,9%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,burglary,Burglary,year_to_date,percent_change,2025,2023,2,61.0,61%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,burglary,Burglary,year_to_date,percent_change,2025,2022,3,-6.0,-6%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,burglary,Burglary,year_to_date,percent_change,2025,2021,4,13.0,13%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,burglary,Burglary,year_to_date,percent_change,2025,2020,5,-22.0,-22%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,burglary,Burglary,year_to_date,percent_change,2025,2019,6,-30.0,-30%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,felony_theft,Felony Theft,last_7_days,count,2025,,,0,0,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,felony_theft,Felony Theft,last_7_days,count,2024,,,0,0,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,felony_theft,Felony Theft,last_7_days,percent_change,2025,2024,1,,*,undefined_zero_denominator,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,felony_theft,Felony Theft,last_28_days,count,2025,,,1,1,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,felony_theft,Felony Theft,last_28_days,count,2024,,,4,4,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,felony_theft,Felony Theft,last_28_days,percent_change,2025,2024,1,-75.0,-75%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,felony_theft,Felony Theft,year_to_date,count,2025,,,38,38,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,felony_theft,Felony Theft,year_to_date,count,2024,,,43,43,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,felony_theft,Felony Theft,year_to_date,percent_change,2025,2024,1,-12.0,-12%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,felony_theft,Felony Theft,year_to_date,percent_change,2025,2023,2,-27.0,-27%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,felony_theft,Felony Theft,year_to_date,percent_change,2025,2022,3,-25.0,-25%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,felony_theft,Felony Theft,year_to_date,percent_change,2025,2021,4,-34.0,-34%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,felony_theft,Felony Theft,year_to_date,percent_change,2025,2020,5,-10.0,-10%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,felony_theft,Felony Theft,year_to_date,percent_change,2025,2019,6,-36.0,-36%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,auto_theft,Auto Theft,last_7_days,count,2025,,,1,1,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,auto_theft,Auto Theft,last_7_days,count,2024,,,2,2,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,auto_theft,Auto Theft,last_7_days,percent_change,2025,2024,1,-50.0,-50%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,auto_theft,Auto Theft,last_28_days,count,2025,,,6,6,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,auto_theft,Auto Theft,last_28_days,count,2024,,,5,5,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,auto_theft,Auto Theft,last_28_days,percent_change,2025,2024,1,20.0,20%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,auto_theft,Auto Theft,year_to_date,count,2025,,,99,99,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,auto_theft,Auto Theft,year_to_date,count,2024,,,106,106,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,auto_theft,Auto Theft,year_to_date,percent_change,2025,2024,1,-7.0,-7%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,auto_theft,Auto Theft,year_to_date,percent_change,2025,2023,2,-29.0,-29%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,9,district,district_14,District 14,auto_theft,Auto Theft,year_to_date,percent_change,2025,2022,3,43.0,43%,,wilmington-compstat-v1,validated
