report_id,report_type,report_start,report_end,report_revision,source_sha256,source_page,geography_type,geography_code,geography_label,offense_code,offense_label,period,statistic,value_unit,observation_year,comparison_year,comparison_lag_years,value_numeric,value_ratio,value_reported,calculated_value_numeric,calculation_status,quality_flag,null_reason,extraction_version,validation_status
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,burglary,Burglary,last_28_days,percent_change,percent,2026,2025,1,-30.0,-0.3,-30%,-30.0,matched,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,burglary,Burglary,year_to_date,count,count,2026,,,59,,59,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,burglary,Burglary,year_to_date,count,count,2025,,,78,,78,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,burglary,Burglary,year_to_date,percent_change,percent,2026,2025,1,-24.0,-0.24,-24%,-24.358974,matched,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,burglary,Burglary,year_to_date,percent_change,percent,2026,2024,2,44.0,0.44,44%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,burglary,Burglary,year_to_date,percent_change,percent,2026,2023,3,11.0,0.11,11%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,burglary,Burglary,year_to_date,percent_change,percent,2026,2022,4,-21.0,-0.21,-21%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,burglary,Burglary,year_to_date,percent_change,percent,2026,2021,5,-12.0,-0.12,-12%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,burglary,Burglary,year_to_date,percent_change,percent,2026,2020,6,-30.0,-0.3,-30%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,felony_theft,Felony Theft,last_7_days,count,count,2026,,,1,,1,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,felony_theft,Felony Theft,last_7_days,count,count,2025,,,0,,0,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,felony_theft,Felony Theft,last_7_days,percent_change,percent,2026,2025,1,,,*,,undefined_zero_denominator,,undefined_zero_denominator,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,felony_theft,Felony Theft,last_28_days,count,count,2026,,,7,,7,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,felony_theft,Felony Theft,last_28_days,count,count,2025,,,3,,3,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,felony_theft,Felony Theft,last_28_days,percent_change,percent,2026,2025,1,133.0,1.33,133%,133.333333,matched,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,felony_theft,Felony Theft,year_to_date,count,count,2026,,,53,,53,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,felony_theft,Felony Theft,year_to_date,count,count,2025,,,41,,41,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,felony_theft,Felony Theft,year_to_date,percent_change,percent,2026,2025,1,29.0,0.29,29%,29.268293,matched,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,felony_theft,Felony Theft,year_to_date,percent_change,percent,2026,2024,2,39.0,0.39,39%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,felony_theft,Felony Theft,year_to_date,percent_change,percent,2026,2023,3,-4.0,-0.04,-4%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,felony_theft,Felony Theft,year_to_date,percent_change,percent,2026,2022,4,-10.0,-0.1,-10%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,felony_theft,Felony Theft,year_to_date,percent_change,percent,2026,2021,5,-2.0,-0.02,-2%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,felony_theft,Felony Theft,year_to_date,percent_change,percent,2026,2020,6,56.0,0.56,56%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,auto_theft,Auto Theft,last_7_days,count,count,2026,,,3,,3,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,auto_theft,Auto Theft,last_7_days,count,count,2025,,,1,,1,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,auto_theft,Auto Theft,last_7_days,percent_change,percent,2026,2025,1,200.0,2.0,200%,200.0,matched,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,auto_theft,Auto Theft,last_28_days,count,count,2026,,,10,,10,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,auto_theft,Auto Theft,last_28_days,count,count,2025,,,6,,6,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,auto_theft,Auto Theft,last_28_days,percent_change,percent,2026,2025,1,67.0,0.67,67%,66.666667,matched,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,auto_theft,Auto Theft,year_to_date,count,count,2026,,,82,,82,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,auto_theft,Auto Theft,year_to_date,count,count,2025,,,97,,97,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,auto_theft,Auto Theft,year_to_date,percent_change,percent,2026,2025,1,-15.0,-0.15,-15%,-15.463918,matched,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,auto_theft,Auto Theft,year_to_date,percent_change,percent,2026,2024,2,-19.0,-0.19,-19%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,auto_theft,Auto Theft,year_to_date,percent_change,percent,2026,2023,3,-10.0,-0.1,-10%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,auto_theft,Auto Theft,year_to_date,percent_change,percent,2026,2022,4,1.0,0.01,1%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,auto_theft,Auto Theft,year_to_date,percent_change,percent,2026,2021,5,-1.0,-0.01,-1%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,auto_theft,Auto Theft,year_to_date,percent_change,percent,2026,2020,6,-7.0,-0.07,-7%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,major_crime_total,TOTAL,last_7_days,count,count,2026,,,9,,9,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,major_crime_total,TOTAL,last_7_days,count,count,2025,,,8,,8,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,major_crime_total,TOTAL,last_7_days,percent_change,percent,2026,2025,1,13.0,0.13,13%,12.5,matched,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,major_crime_total,TOTAL,last_28_days,count,count,2026,,,37,,37,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,major_crime_total,TOTAL,last_28_days,count,count,2025,,,28,,28,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,major_crime_total,TOTAL,last_28_days,percent_change,percent,2026,2025,1,32.0,0.32,32%,32.142857,matched,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,major_crime_total,TOTAL,year_to_date,count,count,2026,,,298,,298,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,major_crime_total,TOTAL,year_to_date,count,count,2025,,,311,,311,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,major_crime_total,TOTAL,year_to_date,percent_change,percent,2026,2025,1,-4.0,-0.04,-4%,-4.180064,matched,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,major_crime_total,TOTAL,year_to_date,percent_change,percent,2026,2024,2,10.0,0.1,10%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,major_crime_total,TOTAL,year_to_date,percent_change,percent,2026,2023,3,-1.0,-0.01,-1%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,major_crime_total,TOTAL,year_to_date,percent_change,percent,2026,2022,4,-4.0,-0.04,-4%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,major_crime_total,TOTAL,year_to_date,percent_change,percent,2026,2021,5,-15.0,-0.15,-15%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,major_crime_total,TOTAL,year_to_date,percent_change,percent,2026,2020,6,-17.0,-0.17,-17%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,shooting_incidents,Shooting Incidents,last_7_days,count,count,2026,,,1,,1,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,shooting_incidents,Shooting Incidents,last_7_days,count,count,2025,,,1,,1,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,shooting_incidents,Shooting Incidents,last_7_days,percent_change,percent,2026,2025,1,0.0,0.0,0%,0.0,matched,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,shooting_incidents,Shooting Incidents,last_28_days,count,count,2026,,,2,,2,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,shooting_incidents,Shooting Incidents,last_28_days,count,count,2025,,,1,,1,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,shooting_incidents,Shooting Incidents,last_28_days,percent_change,percent,2026,2025,1,100.0,1.0,100%,100.0,matched,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,shooting_incidents,Shooting Incidents,year_to_date,count,count,2026,,,12,,12,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,shooting_incidents,Shooting Incidents,year_to_date,count,count,2025,,,12,,12,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,shooting_incidents,Shooting Incidents,year_to_date,percent_change,percent,2026,2025,1,0.0,0.0,0%,0.0,matched,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,shooting_incidents,Shooting Incidents,year_to_date,percent_change,percent,2026,2024,2,-20.0,-0.2,-20%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,shooting_incidents,Shooting Incidents,year_to_date,percent_change,percent,2026,2023,3,-40.0,-0.4,-40%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,shooting_incidents,Shooting Incidents,year_to_date,percent_change,percent,2026,2022,4,-52.0,-0.52,-52%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,shooting_incidents,Shooting Incidents,year_to_date,percent_change,percent,2026,2021,5,-61.0,-0.61,-61%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,shooting_incidents,Shooting Incidents,year_to_date,percent_change,percent,2026,2020,6,-67.0,-0.67,-67%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,shooting_victims,Shooting Victims,last_7_days,count,count,2026,,,1,,1,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,shooting_victims,Shooting Victims,last_7_days,count,count,2025,,,1,,1,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,shooting_victims,Shooting Victims,last_7_days,percent_change,percent,2026,2025,1,0.0,0.0,0%,0.0,matched,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,shooting_victims,Shooting Victims,last_28_days,count,count,2026,,,2,,2,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,shooting_victims,Shooting Victims,last_28_days,count,count,2025,,,1,,1,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,shooting_victims,Shooting Victims,last_28_days,percent_change,percent,2026,2025,1,100.0,1.0,100%,100.0,matched,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,shooting_victims,Shooting Victims,year_to_date,count,count,2026,,,14,,14,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,shooting_victims,Shooting Victims,year_to_date,count,count,2025,,,16,,16,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,shooting_victims,Shooting Victims,year_to_date,percent_change,percent,2026,2025,1,-13.0,-0.13,-13%,-12.5,matched,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,shooting_victims,Shooting Victims,year_to_date,percent_change,percent,2026,2024,2,-30.0,-0.3,-30%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,shooting_victims,Shooting Victims,year_to_date,percent_change,percent,2026,2023,3,-42.0,-0.42,-42%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,shooting_victims,Shooting Victims,year_to_date,percent_change,percent,2026,2022,4,-60.0,-0.6,-60%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,shooting_victims,Shooting Victims,year_to_date,percent_change,percent,2026,2021,5,-64.0,-0.64,-64%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,shooting_victims,Shooting Victims,year_to_date,percent_change,percent,2026,2020,6,-67.0,-0.67,-67%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,juvenile_shooting_incidents,*Juv Shooting Incidents,last_7_days,count,count,2026,,,0,,0,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,juvenile_shooting_incidents,*Juv Shooting Incidents,last_7_days,count,count,2025,,,0,,0,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,juvenile_shooting_incidents,*Juv Shooting Incidents,last_7_days,percent_change,percent,2026,2025,1,,,*,,undefined_zero_denominator,,undefined_zero_denominator,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,juvenile_shooting_incidents,*Juv Shooting Incidents,last_28_days,count,count,2026,,,0,,0,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,juvenile_shooting_incidents,*Juv Shooting Incidents,last_28_days,count,count,2025,,,0,,0,,not_applicable,,,wilmington-compstat-v2,validated
