report_id,report_type,report_start,report_end,report_revision,source_sha256,source_page,geography_type,geography_code,geography_label,offense_code,offense_label,period,statistic,value_unit,observation_year,comparison_year,comparison_lag_years,value_numeric,value_ratio,value_reported,calculated_value_numeric,calculation_status,quality_flag,null_reason,extraction_version,validation_status
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,murder,Murder,year_to_date,percent_change,percent,2026,2023,3,-36.0,-0.36,-36%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,murder,Murder,year_to_date,percent_change,percent,2026,2022,4,-46.0,-0.46,-46%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,murder,Murder,year_to_date,percent_change,percent,2026,2021,5,-71.0,-0.71,-71%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,murder,Murder,year_to_date,percent_change,percent,2026,2020,6,-59.0,-0.59,-59%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,rape,Rape,last_7_days,count,count,2026,,,1,,1,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,rape,Rape,last_7_days,count,count,2025,,,0,,0,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,rape,Rape,last_7_days,percent_change,percent,2026,2025,1,,,*,,undefined_zero_denominator,,undefined_zero_denominator,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,rape,Rape,last_28_days,count,count,2026,,,1,,1,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,rape,Rape,last_28_days,count,count,2025,,,0,,0,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,rape,Rape,last_28_days,percent_change,percent,2026,2025,1,,,*,,undefined_zero_denominator,,undefined_zero_denominator,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,rape,Rape,year_to_date,count,count,2026,,,4,,4,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,rape,Rape,year_to_date,count,count,2025,,,1,,1,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,rape,Rape,year_to_date,percent_change,percent,2026,2025,1,300.0,3.0,300%,300.0,matched,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,rape,Rape,year_to_date,percent_change,percent,2026,2024,2,100.0,1.0,100%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,rape,Rape,year_to_date,percent_change,percent,2026,2023,3,33.0,0.33,33%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,rape,Rape,year_to_date,percent_change,percent,2026,2022,4,-56.0,-0.56,-56%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,rape,Rape,year_to_date,percent_change,percent,2026,2021,5,0.0,0.0,0%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,rape,Rape,year_to_date,percent_change,percent,2026,2020,6,-33.0,-0.33,-33%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,robbery,Robbery,last_7_days,count,count,2026,,,7,,7,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,robbery,Robbery,last_7_days,count,count,2025,,,4,,4,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,robbery,Robbery,last_7_days,percent_change,percent,2026,2025,1,75.0,0.75,75%,75.0,matched,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,robbery,Robbery,last_28_days,count,count,2026,,,13,,13,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,robbery,Robbery,last_28_days,count,count,2025,,,13,,13,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,robbery,Robbery,last_28_days,percent_change,percent,2026,2025,1,0.0,0.0,0%,0.0,matched,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,robbery,Robbery,year_to_date,count,count,2026,,,145,,145,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,robbery,Robbery,year_to_date,count,count,2025,,,132,,132,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,robbery,Robbery,year_to_date,percent_change,percent,2026,2025,1,10.0,0.1,10%,9.848485,matched,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,robbery,Robbery,year_to_date,percent_change,percent,2026,2024,2,27.0,0.27,27%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,robbery,Robbery,year_to_date,percent_change,percent,2026,2023,3,1.0,0.01,1%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,robbery,Robbery,year_to_date,percent_change,percent,2026,2022,4,-1.0,-0.01,-1%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,robbery,Robbery,year_to_date,percent_change,percent,2026,2021,5,13.0,0.13,13%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,robbery,Robbery,year_to_date,percent_change,percent,2026,2020,6,-18.0,-0.18,-18%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,aggravated_assault,Agg. Assault,last_7_days,count,count,2026,,,10,,10,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,aggravated_assault,Agg. Assault,last_7_days,count,count,2025,,,11,,11,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,aggravated_assault,Agg. Assault,last_7_days,percent_change,percent,2026,2025,1,-9.0,-0.09,-9%,-9.090909,matched,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,aggravated_assault,Agg. Assault,last_28_days,count,count,2026,,,41,,41,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,aggravated_assault,Agg. Assault,last_28_days,count,count,2025,,,39,,39,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,aggravated_assault,Agg. Assault,last_28_days,percent_change,percent,2026,2025,1,5.0,0.05,5%,5.128205,matched,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,aggravated_assault,Agg. Assault,year_to_date,count,count,2026,,,298,,298,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,aggravated_assault,Agg. Assault,year_to_date,count,count,2025,,,284,,284,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,aggravated_assault,Agg. Assault,year_to_date,percent_change,percent,2026,2025,1,5.0,0.05,5%,4.929577,matched,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,aggravated_assault,Agg. Assault,year_to_date,percent_change,percent,2026,2024,2,16.0,0.16,16%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,aggravated_assault,Agg. Assault,year_to_date,percent_change,percent,2026,2023,3,1.0,0.01,1%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,aggravated_assault,Agg. Assault,year_to_date,percent_change,percent,2026,2022,4,20.0,0.2,20%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,aggravated_assault,Agg. Assault,year_to_date,percent_change,percent,2026,2021,5,-10.0,-0.1,-10%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,aggravated_assault,Agg. Assault,year_to_date,percent_change,percent,2026,2020,6,-2.0,-0.02,-2%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,burglary,Burglary,last_7_days,count,count,2026,,,1,,1,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,burglary,Burglary,last_7_days,count,count,2025,,,4,,4,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,burglary,Burglary,last_7_days,percent_change,percent,2026,2025,1,-75.0,-0.75,-75%,-75.0,matched,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,burglary,Burglary,last_28_days,count,count,2026,,,18,,18,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,burglary,Burglary,last_28_days,count,count,2025,,,28,,28,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,burglary,Burglary,last_28_days,percent_change,percent,2026,2025,1,-36.0,-0.36,-36%,-35.714286,matched,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,burglary,Burglary,year_to_date,count,count,2026,,,236,,236,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,burglary,Burglary,year_to_date,count,count,2025,,,256,,256,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,burglary,Burglary,year_to_date,percent_change,percent,2026,2025,1,-8.0,-0.08,-8%,-7.8125,matched,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,burglary,Burglary,year_to_date,percent_change,percent,2026,2024,2,9.0,0.09,9%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,burglary,Burglary,year_to_date,percent_change,percent,2026,2023,3,-7.0,-0.07,-7%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,burglary,Burglary,year_to_date,percent_change,percent,2026,2022,4,-15.0,-0.15,-15%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,burglary,Burglary,year_to_date,percent_change,percent,2026,2021,5,-21.0,-0.21,-21%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,burglary,Burglary,year_to_date,percent_change,percent,2026,2020,6,-33.0,-0.33,-33%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,felony_theft,Felony Theft,last_7_days,count,count,2026,,,6,,6,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,felony_theft,Felony Theft,last_7_days,count,count,2025,,,8,,8,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,felony_theft,Felony Theft,last_7_days,percent_change,percent,2026,2025,1,-25.0,-0.25,-25%,-25.0,matched,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,felony_theft,Felony Theft,last_28_days,count,count,2026,,,23,,23,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,felony_theft,Felony Theft,last_28_days,count,count,2025,,,22,,22,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,felony_theft,Felony Theft,last_28_days,percent_change,percent,2026,2025,1,5.0,0.05,5%,4.545455,matched,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,felony_theft,Felony Theft,year_to_date,count,count,2026,,,163,,163,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,felony_theft,Felony Theft,year_to_date,count,count,2025,,,168,,168,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,felony_theft,Felony Theft,year_to_date,percent_change,percent,2026,2025,1,-3.0,-0.03,-3%,-2.97619,matched,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,felony_theft,Felony Theft,year_to_date,percent_change,percent,2026,2024,2,-8.0,-0.08,-8%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,felony_theft,Felony Theft,year_to_date,percent_change,percent,2026,2023,3,-22.0,-0.22,-22%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,felony_theft,Felony Theft,year_to_date,percent_change,percent,2026,2022,4,-26.0,-0.26,-26%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,felony_theft,Felony Theft,year_to_date,percent_change,percent,2026,2021,5,-20.0,-0.2,-20%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,felony_theft,Felony Theft,year_to_date,percent_change,percent,2026,2020,6,11.0,0.11,11%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,auto_theft,Auto Theft,last_7_days,count,count,2026,,,2,,2,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-09-06-r1,weekly_compstat,2026-08-31,2026-09-06,1,dbbe45b033ef4cf2fb49ddad08594d713238006b06de55043335d71a6b5a0f9c,1,citywide,citywide,Citywide,auto_theft,Auto Theft,last_7_days,count,count,2025,,,9,,9,,not_applicable,,,wilmington-compstat-v2,validated
