report_id,report_type,report_start,report_end,report_revision,source_sha256,source_page,geography_type,geography_code,geography_label,offense_code,offense_label,period,statistic,value_unit,observation_year,comparison_year,comparison_lag_years,value_numeric,value_ratio,value_reported,calculated_value_numeric,calculation_status,quality_flag,null_reason,extraction_version,validation_status
weekly-2026-08-30-r1,weekly_compstat,2026-08-24,2026-08-30,1,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,1,citywide,citywide,Citywide,aggravated_assault,Agg. Assault,year_to_date,percent_change,percent,2026,2023,3,1.0,0.01,1%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-24,2026-08-30,1,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,1,citywide,citywide,Citywide,aggravated_assault,Agg. Assault,year_to_date,percent_change,percent,2026,2022,4,21.0,0.21,21%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-24,2026-08-30,1,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,1,citywide,citywide,Citywide,aggravated_assault,Agg. Assault,year_to_date,percent_change,percent,2026,2021,5,-11.0,-0.11,-11%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-24,2026-08-30,1,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,1,citywide,citywide,Citywide,aggravated_assault,Agg. Assault,year_to_date,percent_change,percent,2026,2020,6,-1.0,-0.01,-1%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-24,2026-08-30,1,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,1,citywide,citywide,Citywide,burglary,Burglary,last_7_days,count,count,2026,,,6,,6,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-24,2026-08-30,1,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,1,citywide,citywide,Citywide,burglary,Burglary,last_7_days,count,count,2025,,,4,,4,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-24,2026-08-30,1,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,1,citywide,citywide,Citywide,burglary,Burglary,last_7_days,percent_change,percent,2026,2025,1,50.0,0.5,50%,50.0,matched,,,wilmington-compstat-v2,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-24,2026-08-30,1,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,1,citywide,citywide,Citywide,burglary,Burglary,last_28_days,count,count,2026,,,21,,21,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-24,2026-08-30,1,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,1,citywide,citywide,Citywide,burglary,Burglary,last_28_days,count,count,2025,,,35,,35,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-24,2026-08-30,1,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,1,citywide,citywide,Citywide,burglary,Burglary,last_28_days,percent_change,percent,2026,2025,1,-40.0,-0.4,-40%,-40.0,matched,,,wilmington-compstat-v2,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-24,2026-08-30,1,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,1,citywide,citywide,Citywide,burglary,Burglary,year_to_date,count,count,2026,,,234,,234,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-24,2026-08-30,1,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,1,citywide,citywide,Citywide,burglary,Burglary,year_to_date,count,count,2025,,,252,,252,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-24,2026-08-30,1,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,1,citywide,citywide,Citywide,burglary,Burglary,year_to_date,percent_change,percent,2026,2025,1,-7.0,-0.07,-7%,-7.142857,matched,,,wilmington-compstat-v2,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-24,2026-08-30,1,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,1,citywide,citywide,Citywide,burglary,Burglary,year_to_date,percent_change,percent,2026,2024,2,11.0,0.11,11%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-24,2026-08-30,1,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,1,citywide,citywide,Citywide,burglary,Burglary,year_to_date,percent_change,percent,2026,2023,3,-6.0,-0.06,-6%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-24,2026-08-30,1,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,1,citywide,citywide,Citywide,burglary,Burglary,year_to_date,percent_change,percent,2026,2022,4,-14.0,-0.14,-14%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-24,2026-08-30,1,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,1,citywide,citywide,Citywide,burglary,Burglary,year_to_date,percent_change,percent,2026,2021,5,-20.0,-0.2,-20%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-24,2026-08-30,1,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,1,citywide,citywide,Citywide,burglary,Burglary,year_to_date,percent_change,percent,2026,2020,6,-33.0,-0.33,-33%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-24,2026-08-30,1,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,1,citywide,citywide,Citywide,felony_theft,Felony Theft,last_7_days,count,count,2026,,,5,,5,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-24,2026-08-30,1,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,1,citywide,citywide,Citywide,felony_theft,Felony Theft,last_7_days,count,count,2025,,,2,,2,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-24,2026-08-30,1,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,1,citywide,citywide,Citywide,felony_theft,Felony Theft,last_7_days,percent_change,percent,2026,2025,1,150.0,1.5,150%,150.0,matched,,,wilmington-compstat-v2,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-24,2026-08-30,1,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,1,citywide,citywide,Citywide,felony_theft,Felony Theft,last_28_days,count,count,2026,,,25,,25,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-24,2026-08-30,1,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,1,citywide,citywide,Citywide,felony_theft,Felony Theft,last_28_days,count,count,2025,,,14,,14,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-24,2026-08-30,1,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,1,citywide,citywide,Citywide,felony_theft,Felony Theft,last_28_days,percent_change,percent,2026,2025,1,79.0,0.79,79%,78.571429,matched,,,wilmington-compstat-v2,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-24,2026-08-30,1,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,1,citywide,citywide,Citywide,felony_theft,Felony Theft,year_to_date,count,count,2026,,,153,,153,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-24,2026-08-30,1,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,1,citywide,citywide,Citywide,felony_theft,Felony Theft,year_to_date,count,count,2025,,,158,,158,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-24,2026-08-30,1,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,1,citywide,citywide,Citywide,felony_theft,Felony Theft,year_to_date,percent_change,percent,2026,2025,1,-3.0,-0.03,-3%,-3.164557,matched,,,wilmington-compstat-v2,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-24,2026-08-30,1,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,1,citywide,citywide,Citywide,felony_theft,Felony Theft,year_to_date,percent_change,percent,2026,2024,2,-12.0,-0.12,-12%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-24,2026-08-30,1,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,1,citywide,citywide,Citywide,felony_theft,Felony Theft,year_to_date,percent_change,percent,2026,2023,3,-25.0,-0.25,-25%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-24,2026-08-30,1,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,1,citywide,citywide,Citywide,felony_theft,Felony Theft,year_to_date,percent_change,percent,2026,2022,4,-29.0,-0.29,-29%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-24,2026-08-30,1,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,1,citywide,citywide,Citywide,felony_theft,Felony Theft,year_to_date,percent_change,percent,2026,2021,5,-23.0,-0.23,-23%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-24,2026-08-30,1,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,1,citywide,citywide,Citywide,felony_theft,Felony Theft,year_to_date,percent_change,percent,2026,2020,6,9.0,0.09,9%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-24,2026-08-30,1,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,1,citywide,citywide,Citywide,auto_theft,Auto Theft,last_7_days,count,count,2026,,,3,,3,,not_applicable,,,wilmington-compstat-v2,validated
